"sample_ID,N,10,0","COUNT,N,10,0","AREA,N,19,11","MIN,N,19,11","MAX,N,19,11","RANGE,N,19,11","MEAN,N,19,11","STD,N,19,11","SUM,N,19,11"
17560,1,1000000,0.201899137,0.201899137,0,0.201899137,0,0.201899137
17561,1,1000000,0.19255275,0.19255275,0,0.19255275,0,0.19255275
17562,1,1000000,0.847428195,0.847428195,0,0.847428195,0,0.847428195
17563,1,1000000,0.748413525,0.748413525,0,0.748413525,0,0.748413525
17564,1,1000000,0.135855601,0.135855601,0,0.135855601,0,0.135855601
17565,1,1000000,0.773105861,0.773105861,0,0.773105861,0,0.773105861
17566,1,1000000,0.69833329,0.69833329,0,0.69833329,0,0.69833329
17567,1,1000000,0.335704576,0.335704576,0,0.335704576,0,0.335704576
17568,1,1000000,0.775434995,0.775434995,0,0.775434995,0,0.775434995
17569,1,1000000,0.405731352,0.405731352,0,0.405731352,0,0.405731352
17570,1,1000000,0.57742949,0.57742949,0,0.57742949,0,0.57742949
17571,1,1000000,0.136418877,0.136418877,0,0.136418877,0,0.136418877
17572,1,1000000,0.539257535,0.539257535,0,0.539257535,0,0.539257535
17573,1,1000000,0.581967691,0.581967691,0,0.581967691,0,0.581967691
17574,1,1000000,0.383247606,0.383247606,0,0.383247606,0,0.383247606
17575,1,1000000,0.138651399,0.138651399,0,0.138651399,0,0.138651399
17576,1,1000000,0.134574013,0.134574013,0,0.134574013,0,0.134574013
17577,1,1000000,0.298770354,0.298770354,0,0.298770354,0,0.298770354
17578,1,1000000,0.295655632,0.295655632,0,0.295655632,0,0.295655632
17579,1,1000000,0.249158566,0.249158566,0,0.249158566,0,0.249158566
17580,1,1000000,0.251688245,0.251688245,0,0.251688245,0,0.251688245
17581,1,1000000,0.291738646,0.291738646,0,0.291738646,0,0.291738646
17582,1,1000000,0.291289181,0.291289181,0,0.291289181,0,0.291289181
17583,1,1000000,0.305781255,0.305781255,0,0.305781255,0,0.305781255
17584,1,1000000,0.29039296,0.29039296,0,0.29039296,0,0.29039296
17585,1,1000000,0.751476902,0.751476902,0,0.751476902,0,0.751476902
17587,1,1000000,0.197308283,0.197308283,0,0.197308283,0,0.197308283
17589,1,1000000,0.32442757,0.32442757,0,0.32442757,0,0.32442757
17590,1,1000000,0.600338867,0.600338867,0,0.600338867,0,0.600338867
17591,1,1000000,0.353652994,0.353652994,0,0.353652994,0,0.353652994
17592,1,1000000,0.53645939,0.53645939,0,0.53645939,0,0.53645939
17593,1,1000000,0.692203775,0.692203775,0,0.692203775,0,0.692203775
17594,1,1000000,0.63279917,0.63279917,0,0.63279917,0,0.63279917
17595,1,1000000,0.227357391,0.227357391,0,0.227357391,0,0.227357391
17596,1,1000000,0.627123444,0.627123444,0,0.627123444,0,0.627123444
17597,1,1000000,0.893401735,0.893401735,0,0.893401735,0,0.893401735
17598,1,1000000,0.43808743,0.43808743,0,0.43808743,0,0.43808743
17599,1,1000000,0.31808661,0.31808661,0,0.31808661,0,0.31808661
17600,1,1000000,0.670595618,0.670595618,0,0.670595618,0,0.670595618
17601,1,1000000,0.916756875,0.916756875,0,0.916756875,0,0.916756875
17602,1,1000000,0.376113871,0.376113871,0,0.376113871,0,0.376113871
17603,1,1000000,0.389489533,0.389489533,0,0.389489533,0,0.389489533
17604,1,1000000,0.804821005,0.804821005,0,0.804821005,0,0.804821005
17605,1,1000000,0.825898855,0.825898855,0,0.825898855,0,0.825898855
17606,1,1000000,0.793108241,0.793108241,0,0.793108241,0,0.793108241
17607,1,1000000,0.898889027,0.898889027,0,0.898889027,0,0.898889027
17608,1,1000000,0.692582761,0.692582761,0,0.692582761,0,0.692582761
17609,1,1000000,0.555983345,0.555983345,0,0.555983345,0,0.555983345
17610,1,1000000,0.182816742,0.182816742,0,0.182816742,0,0.182816742
17611,1,1000000,0.212324475,0.212324475,0,0.212324475,0,0.212324475
17612,1,1000000,0.242853521,0.242853521,0,0.242853521,0,0.242853521
17613,1,1000000,0.246764061,0.246764061,0,0.246764061,0,0.246764061
17614,1,1000000,0.717425909,0.717425909,0,0.717425909,0,0.717425909
17615,1,1000000,0.638001121,0.638001121,0,0.638001121,0,0.638001121
17616,1,1000000,0.621717078,0.621717078,0,0.621717078,0,0.621717078
17617,1,1000000,0.620886356,0.620886356,0,0.620886356,0,0.620886356
17618,1,1000000,0.646423697,0.646423697,0,0.646423697,0,0.646423697
17619,1,1000000,0.72260218,0.72260218,0,0.72260218,0,0.72260218
17620,1,1000000,0.738672181,0.738672181,0,0.738672181,0,0.738672181
17621,1,1000000,0.683870813,0.683870813,0,0.683870813,0,0.683870813
17622,1,1000000,0.654787797,0.654787797,0,0.654787797,0,0.654787797
17623,1,1000000,0,0,0,0,0,0
17624,1,1000000,0.190624047,0.190624047,0,0.190624047,0,0.190624047
17625,1,1000000,0.743882004,0.743882004,0,0.743882004,0,0.743882004
17626,1,1000000,0.241966561,0.241966561,0,0.241966561,0,0.241966561
17627,1,1000000,0.832501371,0.832501371,0,0.832501371,0,0.832501371
17628,1,1000000,0.270584483,0.270584483,0,0.270584483,0,0.270584483
17629,1,1000000,0.339502157,0.339502157,0,0.339502157,0,0.339502157
17630,1,1000000,0.41099558,0.41099558,0,0.41099558,0,0.41099558
17631,1,1000000,0.683891723,0.683891723,0,0.683891723,0,0.683891723
17632,1,1000000,0.675076771,0.675076771,0,0.675076771,0,0.675076771
17633,1,1000000,0.686568692,0.686568692,0,0.686568692,0,0.686568692
17634,1,1000000,0.829061039,0.829061039,0,0.829061039,0,0.829061039
17635,1,1000000,0.783578699,0.783578699,0,0.783578699,0,0.783578699
17636,1,1000000,0.811567151,0.811567151,0,0.811567151,0,0.811567151
17637,1,1000000,0,0,0,0,0,0
17638,1,1000000,0.782540233,0.782540233,0,0.782540233,0,0.782540233
17639,1,1000000,0.746433239,0.746433239,0,0.746433239,0,0.746433239
17640,1,1000000,0.834093541,0.834093541,0,0.834093541,0,0.834093541
17641,1,1000000,0,0,0,0,0,0
17642,1,1000000,0.865617824,0.865617824,0,0.865617824,0,0.865617824
17643,1,1000000,0.817902444,0.817902444,0,0.817902444,0,0.817902444
17644,1,1000000,0.538663498,0.538663498,0,0.538663498,0,0.538663498
17645,1,1000000,0.729174552,0.729174552,0,0.729174552,0,0.729174552
17646,1,1000000,0.811801092,0.811801092,0,0.811801092,0,0.811801092
17647,1,1000000,0.305042673,0.305042673,0,0.305042673,0,0.305042673
17648,1,1000000,0.865719149,0.865719149,0,0.865719149,0,0.865719149
17649,1,1000000,0.718517503,0.718517503,0,0.718517503,0,0.718517503
17650,1,1000000,0.635295244,0.635295244,0,0.635295244,0,0.635295244
17651,1,1000000,0.838609199,0.838609199,0,0.838609199,0,0.838609199
17653,1,1000000,0.544007701,0.544007701,0,0.544007701,0,0.544007701
17654,1,1000000,0.573668874,0.573668874,0,0.573668874,0,0.573668874
17656,1,1000000,0.621428559,0.621428559,0,0.621428559,0,0.621428559
17657,1,1000000,0.854175855,0.854175855,0,0.854175855,0,0.854175855
17658,1,1000000,0.879496757,0.879496757,0,0.879496757,0,0.879496757
17659,1,1000000,0.321533196,0.321533196,0,0.321533196,0,0.321533196
17660,1,1000000,0.699237664,0.699237664,0,0.699237664,0,0.699237664
17661,1,1000000,0.821185231,0.821185231,0,0.821185231,0,0.821185231
17663,1,1000000,0.827381041,0.827381041,0,0.827381041,0,0.827381041
17664,1,1000000,0.694972908,0.694972908,0,0.694972908,0,0.694972908
17665,1,1000000,0.697102449,0.697102449,0,0.697102449,0,0.697102449
17666,1,1000000,0.657043971,0.657043971,0,0.657043971,0,0.657043971
17667,1,1000000,0.639247013,0.639247013,0,0.639247013,0,0.639247013
17669,1,1000000,0.784936127,0.784936127,0,0.784936127,0,0.784936127
17670,1,1000000,0.670566158,0.670566158,0,0.670566158,0,0.670566158
17671,1,1000000,0.828106222,0.828106222,0,0.828106222,0,0.828106222
17672,1,1000000,0.498022251,0.498022251,0,0.498022251,0,0.498022251
17674,1,1000000,0.460834359,0.460834359,0,0.460834359,0,0.460834359
17675,1,1000000,0.791881345,0.791881345,0,0.791881345,0,0.791881345
17676,1,1000000,0.546698704,0.546698704,0,0.546698704,0,0.546698704
17678,1,1000000,0.773116546,0.773116546,0,0.773116546,0,0.773116546
17679,1,1000000,0.628033668,0.628033668,0,0.628033668,0,0.628033668
17680,1,1000000,0.633276304,0.633276304,0,0.633276304,0,0.633276304
17681,1,1000000,0.831813549,0.831813549,0,0.831813549,0,0.831813549
17682,1,1000000,0.690501049,0.690501049,0,0.690501049,0,0.690501049
17683,1,1000000,0.855345976,0.855345976,0,0.855345976,0,0.855345976
17685,1,1000000,0.610029281,0.610029281,0,0.610029281,0,0.610029281
17686,1,1000000,0.641226001,0.641226001,0,0.641226001,0,0.641226001
17688,1,1000000,0.694744506,0.694744506,0,0.694744506,0,0.694744506
17689,1,1000000,0.874225594,0.874225594,0,0.874225594,0,0.874225594
17690,1,1000000,0.865818143,0.865818143,0,0.865818143,0,0.865818143
17691,1,1000000,0.788313783,0.788313783,0,0.788313783,0,0.788313783
17692,1,1000000,0.747895,0.747895,0,0.747895,0,0.747895
17693,1,1000000,0.68814563,0.68814563,0,0.68814563,0,0.68814563
17694,1,1000000,0.795359187,0.795359187,0,0.795359187,0,0.795359187
17695,1,1000000,0.908192537,0.908192537,0,0.908192537,0,0.908192537
17696,1,1000000,0.504340983,0.504340983,0,0.504340983,0,0.504340983
17697,1,1000000,0.509138488,0.509138488,0,0.509138488,0,0.509138488
17698,1,1000000,0.810129319,0.810129319,0,0.810129319,0,0.810129319
17699,1,1000000,0.760050419,0.760050419,0,0.760050419,0,0.760050419
17700,1,1000000,0.726063241,0.726063241,0,0.726063241,0,0.726063241
17701,1,1000000,0.878922587,0.878922587,0,0.878922587,0,0.878922587
17702,1,1000000,0.993217114,0.993217114,0,0.993217114,0,0.993217114
17703,1,1000000,0.980556059,0.980556059,0,0.980556059,0,0.980556059
17704,1,1000000,0.810017723,0.810017723,0,0.810017723,0,0.810017723
17705,1,1000000,0.824304319,0.824304319,0,0.824304319,0,0.824304319
17706,1,1000000,0.799803855,0.799803855,0,0.799803855,0,0.799803855
17707,1,1000000,0.672016662,0.672016662,0,0.672016662,0,0.672016662
17708,1,1000000,0.81331977,0.81331977,0,0.81331977,0,0.81331977
17709,1,1000000,0.860466909,0.860466909,0,0.860466909,0,0.860466909
17710,1,1000000,0.864661549,0.864661549,0,0.864661549,0,0.864661549
17711,1,1000000,0.833485501,0.833485501,0,0.833485501,0,0.833485501
17712,1,1000000,0.798319118,0.798319118,0,0.798319118,0,0.798319118
17714,1,1000000,0.663926672,0.663926672,0,0.663926672,0,0.663926672
17715,1,1000000,0.700768981,0.700768981,0,0.700768981,0,0.700768981
17716,1,1000000,0.679686393,0.679686393,0,0.679686393,0,0.679686393
17717,1,1000000,0.470302578,0.470302578,0,0.470302578,0,0.470302578
17718,1,1000000,0.839135439,0.839135439,0,0.839135439,0,0.839135439
17719,1,1000000,0.815638866,0.815638866,0,0.815638866,0,0.815638866
17720,1,1000000,0.537595849,0.537595849,0,0.537595849,0,0.537595849
17721,1,1000000,0.835911796,0.835911796,0,0.835911796,0,0.835911796
17722,1,1000000,0.818325727,0.818325727,0,0.818325727,0,0.818325727
17723,1,1000000,0.877388758,0.877388758,0,0.877388758,0,0.877388758
17724,1,1000000,0.411779236,0.411779236,0,0.411779236,0,0.411779236
17725,1,1000000,0.685682848,0.685682848,0,0.685682848,0,0.685682848
17726,1,1000000,0.84196044,0.84196044,0,0.84196044,0,0.84196044
17727,1,1000000,0.773077489,0.773077489,0,0.773077489,0,0.773077489
17728,1,1000000,0.847402734,0.847402734,0,0.847402734,0,0.847402734
17729,1,1000000,0.875948021,0.875948021,0,0.875948021,0,0.875948021
17730,1,1000000,0.663086679,0.663086679,0,0.663086679,0,0.663086679
17731,1,1000000,0.803501671,0.803501671,0,0.803501671,0,0.803501671
17732,1,1000000,0.923937545,0.923937545,0,0.923937545,0,0.923937545
17733,1,1000000,0.66306031,0.66306031,0,0.66306031,0,0.66306031
17734,1,1000000,0.515195909,0.515195909,0,0.515195909,0,0.515195909
17735,1,1000000,0.814125877,0.814125877,0,0.814125877,0,0.814125877
17736,1,1000000,0.779056527,0.779056527,0,0.779056527,0,0.779056527
17737,1,1000000,0.708708779,0.708708779,0,0.708708779,0,0.708708779
17738,1,1000000,0.670859172,0.670859172,0,0.670859172,0,0.670859172
17739,1,1000000,0.806970946,0.806970946,0,0.806970946,0,0.806970946
17740,1,1000000,0.743919592,0.743919592,0,0.743919592,0,0.743919592
17741,1,1000000,0.763025563,0.763025563,0,0.763025563,0,0.763025563
17742,1,1000000,0.978722366,0.978722366,0,0.978722366,0,0.978722366
17743,1,1000000,0.458523655,0.458523655,0,0.458523655,0,0.458523655
17744,1,1000000,0,0,0,0,0,0
17745,1,1000000,0.540979678,0.540979678,0,0.540979678,0,0.540979678
17746,1,1000000,0.670982507,0.670982507,0,0.670982507,0,0.670982507
17747,1,1000000,0.827062477,0.827062477,0,0.827062477,0,0.827062477
17748,1,1000000,0.794947624,0.794947624,0,0.794947624,0,0.794947624
17749,1,1000000,0.804428067,0.804428067,0,0.804428067,0,0.804428067
17750,1,1000000,0.661737518,0.661737518,0,0.661737518,0,0.661737518
17751,1,1000000,0.361284973,0.361284973,0,0.361284973,0,0.361284973
17758,1,1000000,0.80196242,0.80196242,0,0.80196242,0,0.80196242
17759,1,1000000,0.328541351,0.328541351,0,0.328541351,0,0.328541351
17760,1,1000000,0.80849722,0.80849722,0,0.80849722,0,0.80849722
17761,1,1000000,0.822266895,0.822266895,0,0.822266895,0,0.822266895
17762,1,1000000,0.828471973,0.828471973,0,0.828471973,0,0.828471973
17764,1,1000000,0.397699101,0.397699101,0,0.397699101,0,0.397699101
17765,1,1000000,0.610676215,0.610676215,0,0.610676215,0,0.610676215
17766,1,1000000,0.798171432,0.798171432,0,0.798171432,0,0.798171432
17767,1,1000000,0.563945286,0.563945286,0,0.563945286,0,0.563945286
17768,1,1000000,0.775560318,0.775560318,0,0.775560318,0,0.775560318
17769,1,1000000,0.669846422,0.669846422,0,0.669846422,0,0.669846422
17770,1,1000000,0.81222955,0.81222955,0,0.81222955,0,0.81222955
17771,1,1000000,0.830794751,0.830794751,0,0.830794751,0,0.830794751
17772,1,1000000,0.641062993,0.641062993,0,0.641062993,0,0.641062993
17773,1,1000000,0.820879452,0.820879452,0,0.820879452,0,0.820879452
17774,1,1000000,0.735835662,0.735835662,0,0.735835662,0,0.735835662
17775,1,1000000,0.739053705,0.739053705,0,0.739053705,0,0.739053705
17776,1,1000000,0.593982081,0.593982081,0,0.593982081,0,0.593982081
17777,1,1000000,0.37059403,0.37059403,0,0.37059403,0,0.37059403
17778,1,1000000,0.922816238,0.922816238,0,0.922816238,0,0.922816238
17779,1,1000000,0.794494769,0.794494769,0,0.794494769,0,0.794494769
17780,1,1000000,0.58706102,0.58706102,0,0.58706102,0,0.58706102
17781,1,1000000,0.471949202,0.471949202,0,0.471949202,0,0.471949202
17782,1,1000000,0.732030671,0.732030671,0,0.732030671,0,0.732030671
17783,1,1000000,0.788305979,0.788305979,0,0.788305979,0,0.788305979
17784,1,1000000,0.705109813,0.705109813,0,0.705109813,0,0.705109813
17785,1,1000000,0.903982265,0.903982265,0,0.903982265,0,0.903982265
17786,1,1000000,0.718060518,0.718060518,0,0.718060518,0,0.718060518
17787,1,1000000,0.802843316,0.802843316,0,0.802843316,0,0.802843316
17788,1,1000000,0.802805997,0.802805997,0,0.802805997,0,0.802805997
17789,1,1000000,0.712318868,0.712318868,0,0.712318868,0,0.712318868
17790,1,1000000,0.627088119,0.627088119,0,0.627088119,0,0.627088119
17791,1,1000000,0.579731839,0.579731839,0,0.579731839,0,0.579731839
17792,1,1000000,0.436754201,0.436754201,0,0.436754201,0,0.436754201
17793,1,1000000,0.751690737,0.751690737,0,0.751690737,0,0.751690737
17794,1,1000000,0.882248626,0.882248626,0,0.882248626,0,0.882248626
17795,1,1000000,0.72844793,0.72844793,0,0.72844793,0,0.72844793
17796,1,1000000,0.827063297,0.827063297,0,0.827063297,0,0.827063297
17799,1,1000000,0.873750125,0.873750125,0,0.873750125,0,0.873750125
17801,1,1000000,0.818065305,0.818065305,0,0.818065305,0,0.818065305
17802,1,1000000,0.782191105,0.782191105,0,0.782191105,0,0.782191105
17803,1,1000000,0.755959805,0.755959805,0,0.755959805,0,0.755959805
17804,1,1000000,0.897955141,0.897955141,0,0.897955141,0,0.897955141
17805,1,1000000,0.643096195,0.643096195,0,0.643096195,0,0.643096195
17806,1,1000000,0.773331011,0.773331011,0,0.773331011,0,0.773331011
17807,1,1000000,0.305526786,0.305526786,0,0.305526786,0,0.305526786
17808,1,1000000,0.310366887,0.310366887,0,0.310366887,0,0.310366887
17809,1,1000000,0.898188296,0.898188296,0,0.898188296,0,0.898188296
17810,1,1000000,0.639614654,0.639614654,0,0.639614654,0,0.639614654
17811,1,1000000,0.598474892,0.598474892,0,0.598474892,0,0.598474892
17812,1,1000000,0.808935849,0.808935849,0,0.808935849,0,0.808935849
17813,1,1000000,0.796342556,0.796342556,0,0.796342556,0,0.796342556
17814,1,1000000,0.761887262,0.761887262,0,0.761887262,0,0.761887262
17815,1,1000000,0.823981989,0.823981989,0,0.823981989,0,0.823981989
17816,1,1000000,0.459859296,0.459859296,0,0.459859296,0,0.459859296
17817,1,1000000,0.844823088,0.844823088,0,0.844823088,0,0.844823088
17818,1,1000000,0.726780551,0.726780551,0,0.726780551,0,0.726780551
17819,1,1000000,0.841689766,0.841689766,0,0.841689766,0,0.841689766
17820,1,1000000,0.781923261,0.781923261,0,0.781923261,0,0.781923261
17821,1,1000000,0.734057388,0.734057388,0,0.734057388,0,0.734057388
17822,1,1000000,0.724397113,0.724397113,0,0.724397113,0,0.724397113
17823,1,1000000,0.792948776,0.792948776,0,0.792948776,0,0.792948776
17824,1,1000000,0.713969415,0.713969415,0,0.713969415,0,0.713969415
17825,1,1000000,0.765916665,0.765916665,0,0.765916665,0,0.765916665
17826,1,1000000,0.623928951,0.623928951,0,0.623928951,0,0.623928951
17827,1,1000000,0.642788847,0.642788847,0,0.642788847,0,0.642788847
17828,1,1000000,0.827416127,0.827416127,0,0.827416127,0,0.827416127
17829,1,1000000,0.65823753,0.65823753,0,0.65823753,0,0.65823753
17830,1,1000000,0.658235454,0.658235454,0,0.658235454,0,0.658235454
17831,1,1000000,0.680629105,0.680629105,0,0.680629105,0,0.680629105
17832,1,1000000,0.66806732,0.66806732,0,0.66806732,0,0.66806732
17833,1,1000000,0.857015703,0.857015703,0,0.857015703,0,0.857015703
17834,1,1000000,0.815740223,0.815740223,0,0.815740223,0,0.815740223
17835,1,1000000,0.043642653,0.043642653,0,0.043642653,0,0.043642653
17836,1,1000000,0.735940603,0.735940603,0,0.735940603,0,0.735940603
17837,1,1000000,0.612943129,0.612943129,0,0.612943129,0,0.612943129
17838,1,1000000,0.605972173,0.605972173,0,0.605972173,0,0.605972173
17839,1,1000000,0.668728916,0.668728916,0,0.668728916,0,0.668728916
17840,1,1000000,0.822901087,0.822901087,0,0.822901087,0,0.822901087
17841,1,1000000,0.823787102,0.823787102,0,0.823787102,0,0.823787102
17842,1,1000000,0.087995569,0.087995569,0,0.087995569,0,0.087995569
17843,1,1000000,0.712017432,0.712017432,0,0.712017432,0,0.712017432
17844,1,1000000,0.84796057,0.84796057,0,0.84796057,0,0.84796057
17845,1,1000000,0.478078978,0.478078978,0,0.478078978,0,0.478078978
17846,1,1000000,0,0,0,0,0,0
17847,1,1000000,0.739565541,0.739565541,0,0.739565541,0,0.739565541
17848,1,1000000,0.890679903,0.890679903,0,0.890679903,0,0.890679903
17849,1,1000000,0.874378471,0.874378471,0,0.874378471,0,0.874378471
17850,1,1000000,0.806281437,0.806281437,0,0.806281437,0,0.806281437
17851,1,1000000,0.7997838,0.7997838,0,0.7997838,0,0.7997838
17852,1,1000000,0.72739401,0.72739401,0,0.72739401,0,0.72739401
17853,1,1000000,0.776834833,0.776834833,0,0.776834833,0,0.776834833
17854,1,1000000,0.685773452,0.685773452,0,0.685773452,0,0.685773452
17855,1,1000000,0.884718655,0.884718655,0,0.884718655,0,0.884718655
17856,1,1000000,0.796122816,0.796122816,0,0.796122816,0,0.796122816
17857,1,1000000,0.624234512,0.624234512,0,0.624234512,0,0.624234512
17858,1,1000000,0.783363873,0.783363873,0,0.783363873,0,0.783363873
17859,1,1000000,0.82689478,0.82689478,0,0.82689478,0,0.82689478
17860,1,1000000,0.76753803,0.76753803,0,0.76753803,0,0.76753803
17861,1,1000000,0.815380089,0.815380089,0,0.815380089,0,0.815380089
17862,1,1000000,0.728691309,0.728691309,0,0.728691309,0,0.728691309
17863,1,1000000,0.775470311,0.775470311,0,0.775470311,0,0.775470311
17864,1,1000000,0.660122028,0.660122028,0,0.660122028,0,0.660122028
17865,1,1000000,0.806353297,0.806353297,0,0.806353297,0,0.806353297
17866,1,1000000,0.823194174,0.823194174,0,0.823194174,0,0.823194174
17867,1,1000000,0.789625793,0.789625793,0,0.789625793,0,0.789625793
17868,1,1000000,0.520943532,0.520943532,0,0.520943532,0,0.520943532
17869,1,1000000,0.406069226,0.406069226,0,0.406069226,0,0.406069226
17870,1,1000000,0.781139031,0.781139031,0,0.781139031,0,0.781139031
17871,1,1000000,0.662736237,0.662736237,0,0.662736237,0,0.662736237
17872,1,1000000,0.685111918,0.685111918,0,0.685111918,0,0.685111918
17873,1,1000000,0.938448743,0.938448743,0,0.938448743,0,0.938448743
17874,1,1000000,0.738203928,0.738203928,0,0.738203928,0,0.738203928
17875,1,1000000,0.706837888,0.706837888,0,0.706837888,0,0.706837888
17876,1,1000000,0.791058859,0.791058859,0,0.791058859,0,0.791058859
17877,1,1000000,0.923292315,0.923292315,0,0.923292315,0,0.923292315
17878,1,1000000,0.836442363,0.836442363,0,0.836442363,0,0.836442363
17879,1,1000000,0.732264976,0.732264976,0,0.732264976,0,0.732264976
17880,1,1000000,0.75077739,0.75077739,0,0.75077739,0,0.75077739
17881,1,1000000,0.795392331,0.795392331,0,0.795392331,0,0.795392331
17882,1,1000000,0.715100286,0.715100286,0,0.715100286,0,0.715100286
17883,1,1000000,0.857554813,0.857554813,0,0.857554813,0,0.857554813
17884,1,1000000,0.920451879,0.920451879,0,0.920451879,0,0.920451879
17885,1,1000000,0.330102882,0.330102882,0,0.330102882,0,0.330102882
17886,1,1000000,0.836712318,0.836712318,0,0.836712318,0,0.836712318
17887,1,1000000,0.731833391,0.731833391,0,0.731833391,0,0.731833391
17888,1,1000000,0.72756245,0.72756245,0,0.72756245,0,0.72756245
17889,1,1000000,0.798155317,0.798155317,0,0.798155317,0,0.798155317
17890,1,1000000,0.759238076,0.759238076,0,0.759238076,0,0.759238076
17891,1,1000000,0.794505821,0.794505821,0,0.794505821,0,0.794505821
17892,1,1000000,0.704258449,0.704258449,0,0.704258449,0,0.704258449
17893,1,1000000,0.588440072,0.588440072,0,0.588440072,0,0.588440072
17894,1,1000000,0.838129306,0.838129306,0,0.838129306,0,0.838129306
17896,1,1000000,0.833693787,0.833693787,0,0.833693787,0,0.833693787
17897,1,1000000,0.683374113,0.683374113,0,0.683374113,0,0.683374113
17899,1,1000000,0.349149521,0.349149521,0,0.349149521,0,0.349149521
17900,1,1000000,0.759387957,0.759387957,0,0.759387957,0,0.759387957
17901,1,1000000,0.841867367,0.841867367,0,0.841867367,0,0.841867367
17902,1,1000000,0.794649539,0.794649539,0,0.794649539,0,0.794649539
17903,1,1000000,0.839864178,0.839864178,0,0.839864178,0,0.839864178
17904,1,1000000,0.836501795,0.836501795,0,0.836501795,0,0.836501795
17905,1,1000000,0.738613505,0.738613505,0,0.738613505,0,0.738613505
17906,1,1000000,0.839172793,0.839172793,0,0.839172793,0,0.839172793
17907,1,1000000,0.782769488,0.782769488,0,0.782769488,0,0.782769488
17908,1,1000000,0.84974303,0.84974303,0,0.84974303,0,0.84974303
17909,1,1000000,0.737902795,0.737902795,0,0.737902795,0,0.737902795
17910,1,1000000,0.701262695,0.701262695,0,0.701262695,0,0.701262695
17911,1,1000000,0.7708029,0.7708029,0,0.7708029,0,0.7708029
17912,1,1000000,0.727868256,0.727868256,0,0.727868256,0,0.727868256
17913,1,1000000,0.613269797,0.613269797,0,0.613269797,0,0.613269797
17914,1,1000000,0.87239264,0.87239264,0,0.87239264,0,0.87239264
17915,1,1000000,0.767618412,0.767618412,0,0.767618412,0,0.767618412
17916,1,1000000,0.812937157,0.812937157,0,0.812937157,0,0.812937157
17917,1,1000000,0.561228078,0.561228078,0,0.561228078,0,0.561228078
17918,1,1000000,0.911079902,0.911079902,0,0.911079902,0,0.911079902
17919,1,1000000,0.849630429,0.849630429,0,0.849630429,0,0.849630429
17920,1,1000000,0.165361989,0.165361989,0,0.165361989,0,0.165361989
17921,1,1000000,0.601681495,0.601681495,0,0.601681495,0,0.601681495
17922,1,1000000,0.824811146,0.824811146,0,0.824811146,0,0.824811146
17923,1,1000000,0.721429943,0.721429943,0,0.721429943,0,0.721429943
17924,1,1000000,0.687083184,0.687083184,0,0.687083184,0,0.687083184
17925,1,1000000,0.683525688,0.683525688,0,0.683525688,0,0.683525688
17926,1,1000000,0.178260342,0.178260342,0,0.178260342,0,0.178260342
17927,1,1000000,0.369085122,0.369085122,0,0.369085122,0,0.369085122
17928,1,1000000,0.857317718,0.857317718,0,0.857317718,0,0.857317718
17929,1,1000000,0.76296596,0.76296596,0,0.76296596,0,0.76296596
17930,1,1000000,0.586470197,0.586470197,0,0.586470197,0,0.586470197
17931,1,1000000,0.829141684,0.829141684,0,0.829141684,0,0.829141684
17932,1,1000000,0.737868935,0.737868935,0,0.737868935,0,0.737868935
17933,1,1000000,0.892050591,0.892050591,0,0.892050591,0,0.892050591
17934,1,1000000,0.824230571,0.824230571,0,0.824230571,0,0.824230571
17935,1,1000000,0.821604465,0.821604465,0,0.821604465,0,0.821604465
17936,1,1000000,0.652898994,0.652898994,0,0.652898994,0,0.652898994
17937,1,1000000,0.510252699,0.510252699,0,0.510252699,0,0.510252699
17938,1,1000000,0.852027087,0.852027087,0,0.852027087,0,0.852027087
17939,1,1000000,0.926345859,0.926345859,0,0.926345859,0,0.926345859
17940,1,1000000,0.915183084,0.915183084,0,0.915183084,0,0.915183084
17941,1,1000000,0.799376836,0.799376836,0,0.799376836,0,0.799376836
17942,1,1000000,0.750447303,0.750447303,0,0.750447303,0,0.750447303
17943,1,1000000,0.79262736,0.79262736,0,0.79262736,0,0.79262736
17944,1,1000000,0.84120403,0.84120403,0,0.84120403,0,0.84120403
17945,1,1000000,0.776311714,0.776311714,0,0.776311714,0,0.776311714
17946,1,1000000,0.72114173,0.72114173,0,0.72114173,0,0.72114173
17947,1,1000000,0.727188143,0.727188143,0,0.727188143,0,0.727188143
17948,1,1000000,0.809786955,0.809786955,0,0.809786955,0,0.809786955
17949,1,1000000,0.816726247,0.816726247,0,0.816726247,0,0.816726247
17950,1,1000000,0.812319354,0.812319354,0,0.812319354,0,0.812319354
17951,1,1000000,0.701654323,0.701654323,0,0.701654323,0,0.701654323
17952,1,1000000,0.712194835,0.712194835,0,0.712194835,0,0.712194835
17953,1,1000000,0.69081848,0.69081848,0,0.69081848,0,0.69081848
17954,1,1000000,0.719068119,0.719068119,0,0.719068119,0,0.719068119
17955,1,1000000,0.60959972,0.60959972,0,0.60959972,0,0.60959972
17956,1,1000000,0.699111818,0.699111818,0,0.699111818,0,0.699111818
17957,1,1000000,0.907895588,0.907895588,0,0.907895588,0,0.907895588
17958,1,1000000,0.550744559,0.550744559,0,0.550744559,0,0.550744559
17959,1,1000000,0.751401139,0.751401139,0,0.751401139,0,0.751401139
17960,1,1000000,0.781004033,0.781004033,0,0.781004033,0,0.781004033
