"SITE_id" "LONG" "LAT"
51823018 21.97957 49.64084
51723050 21.91329 49.93878
51663016 21.75606 49.6463
51443058 21.54415 50.04966
51403012 21.39118 49.64755
51243088 21.33197 50.34365
51223074 21.27434 50.2224
51483142 21.78606 50.78825
51383142 21.64575 50.80259
51283122 21.46146 50.6395
51223120 21.37305 50.63019
51143144 21.31312 50.85406
51123154 21.30667 50.94547
51083148 21.23732 50.8978
51023088 21.02573 50.37377
50983172 21.14813 51.12436
50963150 21.07265 50.93194
50823112 20.7963 50.61348
50823076 20.72272 50.29386
50723094 20.61978 50.46677
50683110 20.59619 50.61407
50663088 20.52399 50.42123
50543112 20.40395 50.64988
50523096 20.34434 50.51021
50443136 20.31118 50.8758
50343154 20.20565 51.04834
50283108 20.0316 50.64682
50223106 19.9436 50.63638
50143146 19.90727 51.00187
52263450 23.69424 53.38556
52263446 23.68283 53.35035
52143474 23.58472 53.61701
52083346 23.14357 52.49917
51963348 22.97453 52.53607
51943354 22.96126 52.59218
51763344 22.6733 52.53234
51663358 22.56352 52.6715
51643410 22.66891 53.13376
51303442 22.24843 53.46868
49343276 19.00264 52.25196
49303288 18.96612 52.36329
49243272 18.84999 52.22732
49243264 18.83581 52.15604
49243260 18.82869 52.1204
49223268 18.81381 52.19387
49163270 18.73013 52.21816
49103278 18.65633 52.29571
49103242 18.59448 51.97499
49083286 18.64161 52.36934
49043286 18.58325 52.37358
49023266 18.51962 52.19738
49003226 18.42291 51.84278
48983258 18.44785 52.13023
48943288 18.44065 52.40189
48943248 18.37297 52.0452
48903214 18.25888 51.74598
48883192 18.19655 51.54953
48883152 18.13062 51.19475
48843256 18.24119 52.12677
48803234 18.14719 51.93453
48803212 18.11097 51.73821
48803204 18.09881 51.66684
48803176 18.05439 51.41692
48743296 18.16158 52.49371
48743170 17.9611 51.36958
48703282 18.08007 52.37282
48703278 18.07295 52.33675
48703210 17.96433 51.73256
48703188 17.92988 51.5337
48703152 17.87434 51.21271
48623266 17.93727 52.23797
48583288 17.91311 52.43802
48583230 17.82262 51.92047
48563274 17.86338 52.31366
48563202 17.74863 51.6731
48543226 17.75856 51.88858
48523264 17.78975 52.23136
48503304 17.82267 52.58876
48483292 17.77432 52.48357
48463244 17.67047 52.0569
48463208 17.61477 51.73524
48423254 17.62768 52.14996
48403288 17.6507 52.45427
48403194 17.50839 51.61594
48383224 17.52352 51.88578
48343200 17.431406 51.675122
48323286 17.53071 52.4451
48303292 17.51058 52.50055
48263284 17.43987 52.43273
48243208 17.29852 51.75587
48223270 17.36041 52.31137
48163318 17.34429 52.74534
48163210 17.1852 51.7801
48143250 17.21448 52.13985
48103208 17.09668 51.76804
48083230 17.10025 51.96484
48063208 17.0414 51.77179
48023224 17.00338 51.91797
47983236 16.96211 52.02868
47983228 16.95099 51.95717
47983192 16.90155 51.63356
47963394 17.16109 53.44254
47943212 16.87114 51.8175
47903306 16.94358 52.6613
47863234 16.78519 52.02097
47863194 16.73098 51.66231
47803272 16.749522 52.365766
47783268 16.71483 52.33166
47743406 16.84856 53.56888
47723396 16.80417 53.48117
47723276 16.637865 52.408141
47723248 16.60046 52.15771
47703394 16.77133 53.46497
47683338 16.66322 52.9659
47683252 16.54752 52.19673
47663274 16.547349 52.395132
47643268 16.510161 52.343071
47623224 16.42492 51.95193
47623218 16.41638 51.89744
47603286 16.475249 52.507293
47583292 16.45374 52.56257
47563298 16.432231 52.617829
47463226 16.19409 51.98116
47403238 16.12196 52.09333
47623498 16.80038 54.40148
47443422 16.41895 53.73661
47403472 16.42674 54.18705
47383388 16.283143 53.437146
47283466 16.23552 54.14279
47143392 15.928063 53.491087
47063340 15.74529 53.03134
47003450 15.788472 54.020465
46923460 15.678754 54.11632
46903344 15.51196 53.07829
46763346 15.30574 53.10556
46743340 15.26938 53.05312
46663352 15.16318 53.16581
46643446 15.23606 54.00926
46623412 15.1681 53.70594
46623352 15.1035 53.16834
46603356 15.07787 53.20543
46603342 15.06315 53.08
46503360 14.93264 53.24748
46483334 14.87634 53.01566
46463428 14.9431 53.85933
46443394 14.87759 53.55584
46383352 14.74531 53.18297
46323328 14.63429 52.97004
46263322 14.53784 52.92089
46243342 14.52685 53.10134
46183318 14.41545 52.88946
46083316 14.26535 52.87688
47543198 16.27531 51.72463
47163286 15.82896 52.54068
47103226 15.67169 52.0077
47103196 15.63791 51.73909
46923330 15.52569 52.95155
46903326 15.4915 52.91709
46903264 15.4224 52.36171
46843298 15.37154 52.6703
48403140 17.42962 51.13427
48283118 17.22775 50.9477
48263090 17.16072 50.69914
48263086 17.15523 50.66338
48143070 16.96484 50.5307
48103100 16.94843 50.8024
48083158 16.99846 51.32274
48063088 16.87602 50.69849
48023170 16.92894 51.43491
48023094 16.82751 50.75553
48003118 16.83075 50.97184
47983134 16.8235 51.11663
47983110 16.79187 50.90195
47923082 16.67089 50.65644
47903132 16.70709 51.10539
47883118 16.66055 50.9818
47863086 16.59138 50.69712
47823106 16.56012 50.87926
47823064 16.50756 50.50345
47803188 16.63204 51.6163
47783124 16.5287 51.04501
47763166 16.55117 51.42094
47763054 16.41106 50.41868
47743100 16.43939 50.83194
47723150 16.47345 51.28152
47703190 16.49456 51.64029
47703100 16.3828 50.83512
47663134 16.36811 51.14292
47623138 16.31645 51.18159
47583130 16.24909 51.11294
47583122 16.23941 51.04134
47543108 16.16584 50.91905
47463124 16.07092 51.06874
47443188 16.11895 51.64276
47423142 16.03605 51.23208
47403158 16.02563 51.3772
47323144 15.89493 51.25767
47283132 15.82458 51.15321
47283124 15.8151 51.08145
47183144 15.69487 51.26764
47043130 15.47977 51.15182
46763134 15.08292 51.20669
49203076 18.461 50.48409
49163126 18.48586 50.93427
49103134 18.41399 51.01186
49023050 18.16844 50.27031
49003136 18.27547 51.03994
48983104 18.19635 50.7564
48963028 18.04993 50.08124
48923116 18.13051 50.86951
48923058 18.0409 50.35179
48923022 17.98651 50.03031
48903136 18.13362 51.05001
48843140 18.05473 51.09167
48843022 17.87536 50.03803
48823082 17.93725 50.57581
48823064 17.91003 50.41511
48803042 17.8493 50.22054
48743134 17.90353 51.04789
48743098 17.84883 50.72644
48743058 17.78917 50.36921
48723124 17.8599 50.96054
48723052 17.7524 50.31752
48623122 17.71324 50.95292
48623060 17.62419 50.39842
48583144 17.69132 51.15255
48543106 17.57849 50.81683
48543070 17.52646 50.49519
48523146 17.60687 51.17666
48523134 17.5912 51.06882
48523128 17.58233 51.01523
48483112 17.50241 50.87598
48463064 17.40574 50.44889
48383094 17.33547 50.72422
48383062 17.2908 50.43821
48323088 17.24252 50.67597
48263072 17.13616 50.53822
48223068 17.07451 50.50592
49523366 19.43596 53.03279
49523324 19.35495 52.659
49523302 19.31318 52.46318
49483302 19.25474 52.46775
49423380 19.31491 53.16896
49343312 19.06849 52.57261
49343288 19.02447 52.35885
49323304 19.0245 52.50359
49283386 19.1191 53.23801
49263298 18.92584 52.45679
49243416 19.11585 53.50993
49223286 18.84585 52.35424
49203306 18.85248 52.53463
49183334 18.87379 52.78629
49163342 18.85887 52.85974
49143412 18.95999 53.48536
49063350 18.72566 52.94187
49063318 18.66821 52.65687
49043304 18.61462 52.53404
49023306 18.58874 52.55387
48983324 18.56151 52.71928
48983302 18.52324 52.52256
48923382 18.57529 53.24202
48903376 18.53518 53.19092
48883344 18.44918 52.9074
48823388 18.43692 53.30603
48803330 18.30651 52.79097
48743386 18.31416 53.29668
48743314 18.19107 52.65564
48683412 18.26955 53.53452
48683322 18.11677 52.73146
48623384 18.13167 53.29078
48603376 18.08851 53.22168
48603304 17.96947 52.57903
48583338 17.99555 52.88441
48583324 17.96891 52.7591
48563346 17.97915 52.95778
48543334 17.92924 52.85243
48523322 17.88081 52.74771
48523318 17.87451 52.71181
48443330 17.77582 52.82664
48403392 17.81655 53.38393
48403342 17.73538 52.93754
48403320 17.70064 52.74135
48383404 17.80626 53.49297
48363340 17.67347 52.92355
48343344 17.65255 52.9593
48303320 17.55357 52.75097
48283316 17.51794 52.71674
48263342 17.52858 52.9508
48223392 17.54721 53.40113
48203382 17.50171 53.3136
48123410 17.42621 53.57053
48103388 17.36157 53.37637
51543482 22.71152 53.78494
51143450 22.03053 53.56339
50723512 21.55468 54.17319
50683512 21.49411 54.17891
50383504 21.02045 54.14985
50323502 20.92487 54.14027
50283518 20.90168 54.28756
50283508 20.87827 54.19887
50183494 20.6944 54.08804
50143512 20.6758 54.25291
50143404 20.43351 53.29517
50063500 20.52626 54.15707
49923418 20.13683 53.44679
49823418 19.9869 53.45923
49803412 19.94452 53.40845
49703500 19.9817 54.20427
49683514 19.97948 54.32968
49603476 19.78132 54.0017
49603404 19.62999 53.36144
49563414 19.59043 53.45511
49443502 19.59008 54.25208
49423434 19.42074 53.64949
49363442 19.34649 53.72767
49363406 19.27596 53.40726
49343432 19.29671 53.641
49423462 19.47676 53.89862
49423458 19.46873 53.86306
49203450 19.12116 53.81718
49203446 19.1134 53.78156
49163500 19.15819 54.26684
49163482 19.12289 54.1066
49123464 19.02737 53.95082
49083478 18.99372 54.07997
49063498 19.00195 54.2603
49023504 18.95255 54.31819
49023446 18.84216 53.80158
49023428 18.8086 53.64122
48983482 18.84954 54.12666
48963460 18.77777 53.93283
48903466 18.69813 53.99278
48883498 18.72754 54.28008
48863484 18.67088 54.15748
48623474 18.28786 54.09359
48543478 18.17329 54.13742
48443518 18.09072 54.5043
48343512 17.92688 54.46073
48323502 17.87912 54.37344
48263486 17.76044 54.23646
48223536 17.78309 54.68651
48223414 17.58326 53.59787
48103496 17.53214 54.3406
48063514 17.50028 54.50534
48003438 17.28836 53.83209
47983494 17.34571 54.33413
47783448 16.9704 53.94088
47763522 17.05168 54.60397
47763490 17.0029 54.31797
47663472 16.82337 54.16568
29342206 -6.71717 41.56601
28822226 -7.37679 41.63606
27922244 -8.47764 41.60163
27802242 -8.61239 41.55771
27722242 -8.70578 41.53999
27722228 -8.6678 41.41769
27702222 -8.67478 41.36115
27682212 -8.67102 41.26878
28722138 -7.27309 40.84336
28462070 -7.40577 40.19271
27522096 -8.54814 40.22029
28261954 -7.35437 39.13186
28041960 -7.61698 39.13912
27981828 -7.37406 37.96502
27961830 -7.40087 37.97855
27881848 -7.5314 38.1206
27821832 -7.56089 37.96729
27741830 -7.64496 37.93306
27681946 -7.98853 38.94035
27641896 -7.91236 38.49265
27641832 -7.76052 37.9298
27601844 -7.83314 38.027
27481840 -7.95679 37.96647
27461842 -7.98368 37.97981
27422010 -8.44097 39.44562
27401840 -8.04546 37.94947
27202006 -8.67945 39.36231
27101964 -8.68504 38.97253
27061970 -8.7452 39.01619
27001882 -8.59138 38.23186
52122706 21.72352 46.83184
52122720 21.7515 46.95608
52382768 22.189074 47.344035
52422696 22.09081 46.69969
52422758 22.22034 47.24951
52482796 22.37971 47.57721
52502800 22.4146 47.60962
52502812 22.44058 47.71587
52662796 22.61604 47.54994
52602782 22.50691 47.43514
52642818 22.63807 47.74768
52702756 22.58134 47.18976
52722834 22.77914 47.87691
52782800 22.78233 47.56684
52802816 22.84429 47.70527
52922848 23.07511 47.96928
53022778 23.04734 47.33472
53162752 23.17115 47.08266
53422720 23.43537 46.75802
53642746 23.77986 46.95141
53782698 23.84814 46.50441
53802730 23.94893 46.7834
53822714 23.937 46.63888
53862704 23.9649 46.54391
53922774 24.20984 47.15096
54122758 24.42986 46.97536
54222764 24.57407 47.01067
53542632 23.39178 45.96087
53662658 23.60266 46.17106
53742684 23.76453 46.38752
53702654 23.64463 46.12915
53942718 24.10088 46.65385
54002710 24.15892 46.57306
54062672 24.145628 46.227714
54102678 24.2109 46.27375
54222696 24.40744 46.41171
54462642 24.58292 45.89391
54502680 24.726128 46.22156
54642688 24.92434 46.26686
55582684 26.10905 46.05596
55602682 26.12901 46.03455
55222630 25.51357 45.65055
55222634 25.52375 45.6857
55082890 26.02854 47.95777
55122872 26.0305 47.7924
55182876 26.12026 47.81573
55382862 26.34203 47.65394
55322856 26.24682 47.61326
55422916 26.54977 48.11811
55722894 26.87874 47.86523
55582828 26.5055 47.31681
55622926 26.84233 48.16502
55642784 26.45897 46.91998
55642910 26.82118 48.02127
55682784 26.51038 46.91203
55682906 26.86185 47.97816
55702800 26.58123 47.04797
55702872 26.7881 47.67722
55722774 26.53374 46.81657
55722864 26.79081 47.60328
55962718 26.68388 46.27863
55962730 26.71734 46.38357
55762774 26.58508 46.80856
55782808 26.70709 47.10183
55782816 26.72999 47.17176
55782838 26.79329 47.36397
55822736 26.55574 46.46416
55822910 27.05719 47.98435
55842768 26.67077 46.74003
55842794 26.74445 46.96735
55882872 27.02257 47.64041
55942896 27.17227 47.83738
55982786 26.90147 46.86902
56022714 26.74893 46.23157
56022776 26.92415 46.77348
56042802 27.02473 46.99646
56082840 27.18756 47.31983
56102740 26.92375 46.44262
56102866 27.29077 47.54245
56142736 26.96329 46.39951
56162872 27.38672 47.58216
56222824 27.32096 47.15111
56282718 27.08998 46.21353
56282826 27.40425 47.15598
56302760 27.23606 46.57613
56302846 27.48989 47.3261
56462844 27.69053 47.27468
56482752 27.44198 46.46869
56602728 27.52428 46.23409
56542780 27.60106 46.70013
56602794 27.71951 46.80932
56662738 27.62964 46.30861
56662792 27.79024 46.77906
56682820 27.90068 47.0185
56742782 27.86234 46.67479
56762816 27.99115 46.96635
56862754 27.93093 46.40511
56802796 27.98132 46.78368
56842806 28.06301 46.86197
56902744 27.95167 46.30943
56982778 28.15608 46.58791
57022742 28.09762 46.26599
57042730 28.08681 46.1572
57042762 28.18356 46.43561
56362610 26.88943 45.25301
56522596 27.05061 45.09769
56402702 27.19632 46.04898
56422560 26.82841 44.80331
56442598 26.95637 45.13204
56482666 27.19504 45.71797
56582716 27.46407 46.13364
56562638 27.21664 45.45687
56582630 27.21922 45.3828
56582658 27.29801 45.62743
56582712 27.45251 46.09876
56642566 27.11682 44.81089
56722600 27.3098 45.09168
56722646 27.43926 45.4934
56722664 27.49059 45.65054
56742596 27.32347 45.05258
56762564 27.2596 44.76876
56802616 27.45412 45.21472
56822578 27.37252 44.87865
56822584 27.38919 44.93113
56822638 27.54144 45.40256
56842666 27.64675 45.64262
56842706 27.76322 45.99137
56902664 27.71611 45.61242
56922578 27.49624 44.85774
56922692 27.8228 45.85223
56922722 27.91134 46.11357
57042700 27.9973 45.89605
57062620 27.78882 45.19463
57062714 28.06417 46.01353
57082654 27.91216 45.48671
57082676 27.97659 45.67838
57102596 27.76971 44.97676
57122582 27.75467 44.85036
57142488 27.51726 44.02527
57142692 28.09914 45.80472
57242506 27.6888 44.16148
57242650 28.10002 45.41726
57302492 27.72321 44.0265
57362584 28.05668 44.81626
57422498 27.8861 44.05331
57382612 28.16267 45.05586
57422516 27.93658 44.21038
57442564 28.09765 44.62462
57462606 28.24412 44.98611
57482496 27.95357 44.02298
57482558 28.12953 44.56364
57482568 28.1583 44.6508
57482582 28.19885 44.77274
57482612 28.28651 45.03397
57502524 28.05693 44.26291
57522588 28.26562 44.81625
57562540 28.17597 44.38938
57582636 28.4815 45.22075
57622568 28.33043 44.62016
57642498 28.15393 44.00586
57642530 28.24515 44.28477
57662572 28.39126 44.64625
57662604 28.4854 44.92468
57702570 28.434456 44.619994
57762496 28.2941 43.96226
57762538 28.41488 44.32814
57862632 28.81652 45.12333
57882562 28.63191 44.51037
57902484 28.42968 43.82694
57902542 28.59764 44.33191
57902548 28.61523 44.38411
57922522 28.56368 44.1534
57922576 28.72243 44.62319
57942484 28.47823 43.81812
57942502 28.53011 43.97485
57942574 28.74102 44.60128
57962494 28.53124 43.90079
58002602 28.89861 44.83107
58042632 29.03916 45.08246
58082628 29.07638 45.03861
54902524 24.85291 44.77622
54982512 24.92368 44.65614
55082480 24.9714 44.35624
55022422 24.76261 43.85547
55082512 25.04757 44.63815
55142474 25.03115 44.29256
55182472 25.07563 44.26777
55242510 25.2408 44.59144
55262494 25.22683 44.44693
55302512 25.3199 44.59799
55302552 25.41808 44.94996
55362432 25.20158 43.88259
55382484 25.35061 44.33687
55402464 25.32693 44.15713
55422448 25.31306 44.01257
55442552 25.5922 44.92387
55462420 25.2952 43.75862
55462528 25.55723 44.70913
55482542 25.61688 44.82852
55522458 25.45965 44.08216
55522476 25.50338 44.24056
55562448 25.48444 43.98672
55602550 25.786 44.87615
55622506 25.70039 44.48569
55642492 25.69029 44.35885
55662452 25.6165 44.00329
55662566 25.90122 45.00526
55682474 25.69497 44.19304
55762482 25.81302 44.24827
55742434 25.67037 43.82994
55742494 25.81833 44.35753
55862482 25.9358 44.22923
55762446 25.72411 43.93174
55822430 25.75816 43.7797
55862474 25.91579 44.15894
55862546 26.09829 44.79129
55902462 25.93485 44.04585
55962484 26.06355 44.22762
56022462 26.08165 44.02283
56082544 26.36543 44.73084
56122486 26.26492 44.21418
56262504 26.48315 44.34461
56282488 26.46618 44.20033
56282542 26.60739 44.67373
56402528 26.71834 44.52712
56442498 26.68837 44.25622
56522512 26.82345 44.36283
56522524 26.8554 44.46792
56542502 26.82149 44.27118
56542538 26.91745 44.58642
56562494 26.82482 44.19715
56622516 26.95692 44.37797
56762518 27.13414 44.36651
56922560 27.44601 44.7005
56822506 27.17524 44.24917
56902496 27.24608 44.1452
56942518 27.35485 44.3293
57042556 27.58275 44.64037
57142566 27.73402 44.70648
57162522 27.63537 44.31814
57222550 27.78738 44.54981
57302564 27.92542 44.65483
57422524 27.95913 44.28017
55762518 25.90324 44.56459
55962538 26.2014 44.70169
56042514 26.23837 44.4755
56082504 26.2619 44.37994
53142452 22.51169 44.4287
53362434 22.7481 44.23564
53382490 22.88669 44.72906
53422500 22.95727 44.81147
53442466 22.91204 44.50706
53562396 22.91789 43.86775
53562534 23.20378 45.09057
53602436 23.0485 44.21619
53602468 23.11464 44.49973
53622448 23.09795 44.31941
53622456 23.11449 44.39029
53682422 23.11834 44.07866
53702414 23.1265 44.005418
53962450 23.52223 44.28277
53982456 23.55974 44.33261
53982496 23.64603 44.68651
54042470 23.66406 44.44668
54082440 23.64878 44.17473
54142432 23.70553 44.09408
54162492 23.86088 44.62139
54182426 23.74182 44.03438
54242438 23.84155 44.13063
54262422 23.83141 43.98578
54262530 24.070151 44.94037
54362470 24.05991 44.39346
54522402 24.1064 43.76534
54522474 24.26655 44.40156
54622452 24.34021 44.19013
54662448 24.38036 44.14787
54822414 24.49985 43.81995
54702438 24.40696 44.05265
54802440 24.53423 44.05298
54822432 24.54059 43.97888
54862490 24.72336 44.48359
54962474 24.80944 44.32475
51222616 20.39508 46.15197
51542582 20.74472 45.80834
51542626 20.82341 46.19997
51662578 20.89041 45.75704
51662588 20.90839 45.84608
51742548 20.93828 45.47957
51782538 20.97104 45.38527
51842570 21.10486 45.66204
51862582 21.15225 45.76607
51862600 21.18543 45.92615
51902618 21.2701 46.08076
51962650 21.40762 46.35693
52022548 21.2927 45.44206
52042564 21.34762 45.58158
52082618 21.50033 46.05603
52042664 21.53756 46.47021
52062584 21.41038 45.75659
52062596 21.433 45.86334
52082632 21.52715 46.1804
52102638 21.56436 46.2309
52122544 21.41172 45.39277
52162648 21.66079 46.3113
52222582 21.60997 45.71661
52182664 21.71785 46.45052
52242588 21.64693 45.76714
52382506 21.66803 45.01882
52402496 21.67431 44.92711
52462584 21.91873 45.70034
53462624 23.27241 45.90276
48004104 18.53016 59.77685
47404134 17.52845 60.10614
47404098 17.45826 59.78425
47404022 17.312355 59.104778
47344078 17.312 59.60941
47304102 17.28916 59.82935
47284090 17.23087 59.72388
47184076 17.02856 59.607662
47124138 17.03745 60.167667
47084082 16.863362 59.670108
47063952 16.604265 58.508563
47043954 16.575328 58.528085
47024054 16.708408 59.42479
47004094 16.74359 59.784415
46924050 16.526782 59.397268
46923952 16.365737 58.519578
46904106 16.587818 59.900267
46884096 16.53586 59.812828
46864012 16.36012 59.061935
46863958 16.27246 58.578487
46823954 16.197723 58.545823
46804108 16.413385 59.926413
46744050 16.211558 59.411773
46723944 16.011822 58.463987
46704042 16.130442 59.343228
46704024 16.100383 59.182005
46684044 16.09648 59.36286
46644062 16.055133 59.526913
46544064 15.882283 59.552293
46544052 15.8643 59.444948
46543944 15.705232 58.477243
46504048 15.788142 59.412053
46423932 15.483577 58.378185
46384024 15.542468 59.205585
46383946 15.434517 58.506422
46323922 15.300158 58.295367
46283942 15.25858 58.476998
46264036 15.35084 59.320678
46264024 15.335275 59.21381
46263934 15.214263 58.406885
46263884 15.14956 57.95868
46204042 15.254103 59.379042
46183944 15.091403 58.501758
46123928 14.97058 58.362085
46103936 14.943635 58.43511
45964012 14.796558 59.125375
45963918 14.68458 58.282113
48343866 18.597604 57.617493
48263852 18.435532 57.50166
48243874 18.448747 57.70043
48243802 18.302547 57.057858
48223828 18.321223 57.291852
48223810 18.285527 57.130968
48143826 18.185618 57.282282
47323770 16.742456 56.858787
47323752 16.713921 56.69781
47163892 16.67474 57.9634
47043752 16.25908 56.720408
45883896 14.521758 58.088761
45783868 14.324166 57.843611
46143670 14.70247 56.047667
45923672 14.35205 56.079988
45883662 14.27843 55.990552
45863670 14.253047 56.063745
45843664 14.218387 56.010612
45823602 14.127232 55.4554
45763604 14.031482 55.475607
45743672 14.06464 56.087215
45743654 14.046977 55.92598
45743608 14.005292 55.513415
45703626 13.95797 55.67677
45663622 13.89144 55.642768
45623610 13.817098 55.537003
45563630 13.739098 55.719407
45443628 13.547062 55.706955
45363646 13.434 55.87195
45243630 13.229635 55.732855
45203608 13.151446 55.537501
45123640 13.046862 55.82785
45063684 12.981158 56.225105
45003694 12.89126 56.317143
45003676 12.879612 56.155505
45003658 12.867393 55.993877
44983680 12.849745 56.192145
44983648 12.828928 55.904717
45643980 14.20703 58.856725
45643956 14.181377 58.642047
45603922 14.076098 58.337845
45563968 14.054743 58.752813
45523932 13.9498 58.431647
45503926 13.909823 58.378803
45483892 13.843135 58.07461
45463944 13.860373 58.542363
45423958 13.80648 58.670027
45423914 13.762215 58.274965
45303910 13.554695 58.244545
45283854 13.47259 57.74263
45243950 13.487675 58.606602
45243904 13.447745 58.193365
45203924 13.397045 58.376363
45203870 13.351597 57.889715
45183718 13.19945 56.525773
45163932 13.3345 58.448197
45123718 13.102122 56.52814
45103710 13.063983 56.457057
45063932 13.16503 58.452293
45063724 13.00897 56.584292
45023726 12.945412 56.603748
45003898 13.036048 58.149225
44963922 12.98352 58.366182
44923902 12.903443 58.188165
44923890 12.894802 58.08033
44883918 12.848803 58.33281
44843752 12.669005 56.843582
44803756 12.606042 56.880837
44763898 12.62943 58.15777
44743890 12.59033 58.08665
44723988 12.62057 58.96788
44723916 12.573032 58.3208
44703914 12.537787 58.303522
44683910 12.501162 58.268188
44683766 12.415225 56.974453
44663942 12.487015 58.556365
44663770 12.384692 57.010977
44623954 12.425858 58.66551
44603940 12.382943 58.540293
44583910 12.331188 58.271252
44563938 12.31335 58.523505
44423832 12.020052 57.574688
44343868 11.903145 57.900188
44343860 11.89942 57.828268
44123932 11.557267 58.48028
44063926 11.452452 58.427498
46204162 15.423863 60.455455
45684048 14.3499 59.464758
45404054 13.863625 59.533075
45004036 13.144168 59.389105
44944006 13.015313 59.121815
48022626 16.27614 46.56509
47862636 16.07795 46.66595
47842612 16.0274 46.45208
47722622 15.88033 46.54929
47722604 15.86432 46.38854
47702632 15.86534 46.64252
47402582 15.4291 46.21338
47182586 15.14823 46.26329
48662806 17.33084 48.12387
48422818 17.02471 48.25222
49882816 18.97472 48.09224
49782822 18.85071 48.15661
49742784 18.73858 47.82172
49722812 18.75508 48.07378
49702798 18.70687 47.95093
49662816 18.68118 48.11585
49602832 18.6255 48.265
49602822 18.6102 48.17572
49602810 18.59194 48.06858
49502800 18.44362 47.98965
49422774 18.29906 47.76553
49342834 18.28015 48.30959
49342798 18.22754 47.98799
49302802 18.18 48.02772
49282824 18.18512 48.22628
49262866 18.21975 48.60346
49262830 18.16706 48.28186
49162838 18.04447 48.36322
49162820 18.01877 48.20235
49142830 18.00624 48.29367
49122798 17.9343 48.00961
49102846 17.9753 48.44055
49082812 17.90048 48.13861
49082776 17.85055 47.81677
49042854 17.9059 48.51786
49022824 17.83693 48.25163
49022788 17.78722 47.92978
49002812 17.79353 48.14625
48982888 17.87311 48.82747
48982838 17.80274 48.38058
48962830 17.76482 48.31095
48922860 17.75261 48.58291
48902848 17.70902 48.47754
48902836 17.69252 48.37024
48862854 17.66341 48.53493
48802816 17.53132 48.20065
48782830 17.52327 48.32771
48742792 17.41943 47.99143
48702840 17.42909 48.42442
48622874 17.36628 48.73574
48522868 17.22309 48.69096
48482874 17.17674 48.74814
50822860 20.30607 48.37405
50702848 20.12376 48.28219
50642870 20.083 48.48535
50502864 19.88445 48.44895
50502858 19.87389 48.39553
50422852 19.75622 48.35165
50362842 19.65867 48.26966
50282928 19.70049 49.04506
50162836 19.38112 48.23934
50062816 19.21472 48.07234
50002878 19.23617 48.63188
49942854 19.11604 48.42459
49802926 19.04475 49.08211
49662906 18.82216 48.91898
52122918 22.16616 48.71122
52122904 22.13563 48.58724
52042916 22.05434 48.70529
51962908 21.92968 48.64609
51902928 21.89187 48.832
51902878 21.78574 48.38885
51862892 21.76165 48.51869
51822906 21.73475 48.64817
51782902 21.67539 48.61875
51782890 21.65033 48.51234
51762918 21.68209 48.76345
51622914 21.48532 48.74771
51562926 21.42926 48.86253
51502946 21.38951 49.04828
51502910 21.3156 48.72887
51502898 21.29123 48.62239
51462924 21.29025 48.85862
51462892 21.22542 48.57461
51402958 21.27868 49.16855
51402954 21.27046 49.13306
51362942 21.19172 49.03204
51282946 21.09142 49.07841
51262936 21.04421 48.99233
51082954 20.83591 49.17617
50762938 20.37039 49.07534
50682936 20.25811 49.06845
35723556 -1.635 54.565556
35703598 -1.774722 54.933333
34923442 -2.545833 53.438056
36663442 0.0525 53.68
36583442 -0.067778 53.668056
36543448 -0.114444 53.738611
36523464 -0.205 53.858056
36483460 -0.256111 53.816667
36463488 -0.348889 54.062778
36383486 -0.466944 54.036944
36363484 -0.49 54.015278
36323472 -0.524167 53.903611
36323440 -0.453333 53.618056
36303484 -0.583056 54.006944
36283440 -0.515278 53.615556
36243454 -0.602778 53.735833
36223478 -0.683333 53.941389
36183478 -0.751389 53.938611
36083430 -0.789167 53.497778
36543496 -0.241667 54.144444
36463506 -0.387222 54.223333
36443502 -0.409444 54.185278
36223496 -0.729722 54.103056
36203504 -0.7775 54.171111
36143494 -0.842778 54.076389
35943520 -1.213889 54.279444
35903466 -1.142222 53.793889
35883508 -1.273889 54.167778
35863478 -1.230278 53.896667
35843492 -1.290833 54.016111
35843474 -1.257778 53.856667
35843464 -1.227222 53.767778
35783494 -1.393056 54.024444
35703536 -1.613333 54.385556
35983446 -0.97 53.6275
35783418 -1.208333 53.351944
35743480 -1.416667 53.895278
36063410 -0.775 53.318056
36103326 -0.53074 52.57871
36063302 -0.537778 52.360556
35983360 -0.784444 52.863611
35963314 -0.710833 52.453889
35943316 -0.7425 52.47
35923318 -0.774167 52.483611
35883324 -0.8475 52.5325
35763334 -1.043889 52.603333
35663294 -1.099444 52.236944
35623288 -1.142778 52.177778
35543358 -1.4225 52.786667
36763388 0.316111 53.213333
36723394 0.241111 53.260278
36703392 0.215556 53.240278
36663376 0.191389 53.093056
36523392 -0.05197 53.21841
36523374 -0.014444 53.058056
36503368 -0.031389 53.0025
36463404 -0.16611 53.3174
36423396 -0.20889 53.24129
36383402 -0.28101 53.2899
36343338 -0.201111 52.716389
36323400 -0.3656 53.2641
36263340 -0.326111 52.723611
36143346 -0.505556 52.766111
36103368 -0.620556 52.951667
35423346 -1.56992 52.66348
34983284 -2.059167 52.050711
34943288 -2.127822 52.080233
34743298 -2.440567 52.138467
34663314 -2.596633 52.267422
34903356 -2.353889 52.675556
34903338 -2.308889 52.516111
34883350 -2.368056 52.619167
